-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
-2.4125, -1.6, -0.7, -0.1, 
